"personTc","loanId","incomeStabilityScore","debtToIncomeRatio","paymentDisciplineRatio","latePaymentSeverity","ageIncomeRatio","creditExperienceRatio","avgDebtPerCount","onTimeAmountRatio","lateDebtFrequency","monthlyPaymentCapacity","loanDurationExperience","collateralToIncome","collateralPerMonth","creditUtilizationRatio","age","monthlyIncome","employmentStatusCode","educationLevelCode","maritalStatusCode","loanTypeCode","loanTerm","totalDebtCount","totalDebtAmount","onTimeDebtCount","onTimeDebtAmount","lateDebtCount","lateDebtAmount","loanApplicationsLastYear","creditCardLimit","currentCardDebt","creditCardUsageDuration","collateralCount","totalCollateralValue","creditScore","eligibleLoanAmount"
"10000000022","1008","0.45","0.26666666666666666","1.0","0.0","483.8709677419355","0.04838709677419355","2666.6666666666665","1.0","0.0","263.1578947368421","38.0","6.666666666666667","1754.3859649122808","0.0","62","30000.0","5","2","1","2","114","3","8000.0","3","8000.0","0","0.0","2","4000.0","0.0","3","1","200000.0","20426","154100.0"
"10000000022","1052","0.45","0.26666666666666666","1.0","0.0","483.8709677419355","0.04838709677419355","2666.6666666666665","1.0","0.0","2500.0","4.0","6.0","15000.0","0.0","62","30000.0","5","2","1","5","12","3","8000.0","3","8000.0","0","0.0","2","4000.0","0.0","3","1","180000.0","20026","152100.0"
"10000000022","264","0.45","0.26666666666666666","1.0","0.0","483.8709677419355","0.04838709677419355","2666.6666666666665","1.0","0.0","1250.0","8.0","0.0","0.0","0.0","62","30000.0","5","2","1","4","24","3","8000.0","3","8000.0","0","0.0","2","4000.0","0.0","3","0","0.0","16346","129100.0"
"10000000022","46","0.45","0.26666666666666666","1.0","0.0","483.8709677419355","0.04838709677419355","2666.6666666666665","1.0","0.0","1250.0","8.0","0.0","0.0","0.0","62","30000.0","5","2","1","1","24","3","8000.0","3","8000.0","0","0.0","2","4000.0","0.0","3","0","0.0","16346","129100.0"
"10000000022","47","0.45","0.26666666666666666","1.0","0.0","483.8709677419355","0.04838709677419355","2666.6666666666665","1.0","0.0","500.0","20.0","3.0","1500.0","0.0","62","30000.0","5","2","1","5","60","3","8000.0","3","8000.0","0","0.0","2","4000.0","0.0","3","1","90000.0","18226","143100.0"
"10000000022","48","0.45","0.26666666666666666","1.0","0.0","483.8709677419355","0.04838709677419355","2666.6666666666665","1.0","0.0","625.0","16.0","0.0","0.0","0.0","62","30000.0","5","2","1","2","48","3","8000.0","3","8000.0","0","0.0","2","4000.0","0.0","3","0","0.0","16346","129100.0"
"10000000022","522","0.45","0.26666666666666666","1.0","0.0","483.8709677419355","0.04838709677419355","2666.6666666666665","1.0","0.0","500.0","20.0","1.9927759999999999","996.388","0.0","62","30000.0","5","2","1","1","60","3","8000.0","3","8000.0","0","0.0","2","4000.0","0.0","3","2","59783.28","17702","145078.0"
"10000000022","630","0.45","0.26666666666666666","1.0","0.0","483.8709677419355","0.04838709677419355","2666.6666666666665","1.0","0.0","416.6666666666667","24.0","8.233576333333334","3430.656805555556","0.0","62","30000.0","5","2","1","5","72","3","8000.0","3","8000.0","0","0.0","2","4000.0","0.0","3","1","247007.29","21366","158801.0"
"10000000022","739","0.45","0.26666666666666666","1.0","0.0","483.8709677419355","0.04838709677419355","2666.6666666666665","1.0","0.0","2500.0","4.0","3.364419333333333","8411.048333333334","0.0","62","30000.0","5","2","1","5","12","3","8000.0","3","8000.0","0","0.0","2","4000.0","0.0","3","1","100932.58","18445","144193.0"
"10000000022","943","0.45","0.26666666666666666","1.0","0.0","483.8709677419355","0.04838709677419355","2666.6666666666665","1.0","0.0","312.5","32.0","2.3496230000000002","734.2571875","0.0","62","30000.0","5","2","1","5","96","3","8000.0","3","8000.0","0","0.0","2","4000.0","0.0","3","1","70488.69","17836","141149.0"
"10000000022","978","0.45","0.26666666666666666","1.0","0.0","483.8709677419355","0.04838709677419355","2666.6666666666665","1.0","0.0","263.1578947368421","38.0","0.45515133333333335","119.77666666666667","0.0","62","30000.0","5","2","1","2","114","3","8000.0","3","8000.0","0","0.0","2","4000.0","0.0","3","1","13654.54","16699","135465.0"
"10000000023","1035","0.4","7.2","1.0","0.0","390.625","0.09375","22500.0","1.0","0.0","277.77777777777777","15.0","1.8","500.0","0.0","64","25000.0","5","1","3","2","90","8","180000.0","8","180000.0","0","0.0","4","25000.0","0.0","6","1","45000.0","11457","75000.0"
"10000000023","265","0.4","7.2","1.0","0.0","390.625","0.09375","22500.0","1.0","0.0","231.4814814814815","18.0","0.0","0.0","0.0","64","25000.0","5","1","3","3","108","8","180000.0","8","180000.0","0","0.0","4","25000.0","0.0","6","0","0.0","10477","65500.0"
"10000000023","443","0.4","7.2","1.0","0.0","390.625","0.09375","22500.0","1.0","0.0","595.2380952380952","7.0","101.95943679999999","60690.14095238095","0.0","64","25000.0","5","1","3","3","42","8","180000.0","8","180000.0","0","0.0","4","25000.0","0.0","6","1","2548985.92","61537","325399.0"
"10000000023","49","0.4","7.2","1.0","0.0","390.625","0.09375","22500.0","1.0","0.0","694.4444444444445","6.0","1.8","1250.0","0.0","64","25000.0","5","1","3","1","36","8","180000.0","8","180000.0","0","0.0","4","25000.0","0.0","6","1","45000.0","11457","75000.0"
"10000000023","50","0.4","7.2","1.0","0.0","390.625","0.09375","22500.0","1.0","0.0","694.4444444444445","6.0","3.6","2500.0","0.0","64","25000.0","5","1","3","2","36","8","180000.0","8","180000.0","0","0.0","4","25000.0","0.0","6","1","90000.0","12357","79500.0"
"10000000023","51","0.4","7.2","1.0","0.0","390.625","0.09375","22500.0","1.0","0.0","1041.6666666666667","4.0","4.0","4166.666666666667","0.0","64","25000.0","5","1","3","4","24","8","180000.0","8","180000.0","0","0.0","4","25000.0","0.0","6","1","100000.0","12557","80500.0"
"10000000023","557","0.4","7.2","1.0","0.0","390.625","0.09375","22500.0","1.0","0.0","320.5128205128205","13.0","0.8687803999999999","278.45525641025637","0.0","64","25000.0","5","1","3","2","78","8","180000.0","8","180000.0","0","0.0","4","25000.0","0.0","6","1","21719.51","10991","72672.0"
"10000000023","722","0.4","7.2","1.0","0.0","390.625","0.09375","22500.0","1.0","0.0","277.77777777777777","15.0","12.619386","3505.385","0.0","64","25000.0","5","1","3","2","90","8","180000.0","8","180000.0","0","0.0","4","25000.0","0.0","6","2","315484.65","16947","107048.0"
"10000000023","957","0.4","7.2","1.0","0.0","390.625","0.09375","22500.0","1.0","0.0","189.3939393939394","22.0","18.8069612","3561.92446969697","0.0","64","25000.0","5","1","3","2","132","8","180000.0","8","180000.0","0","0.0","4","25000.0","0.0","6","1","470174.03","19960","117517.0"
"10000000024","1019","0.4","0.65","0.8","0.15384615384615385","303.030303030303","0.045454545454545456","2600.0","0.8461538461538461","0.2","1111.111111111111","6.0","13.5","15000.0","0.14285714285714285","66","20000.0","5","1","2","3","18","5","13000.0","4","11000.0","1","2000.0","3","7000.0","1000.0","3","2","270000.0","16493","138600.0"
"10000000024","1088","0.4","0.65","0.8","0.15384615384615385","303.030303030303","0.045454545454545456","2600.0","0.8461538461538461","0.2","1666.6666666666667","4.0","4.75","7916.666666666667","0.14285714285714285","66","20000.0","5","1","2","2","12","5","13000.0","4","11000.0","1","2000.0","3","7000.0","1000.0","3","1","95000.0","12913","116100.0"
"10000000024","1175","0.4","0.65","0.8","0.15384615384615385","303.030303030303","0.045454545454545456","2600.0","0.8461538461538461","0.2","175.43859649122808","38.0","0.85","149.12280701754386","0.14285714285714285","66","20000.0","5","1","2","5","114","5","13000.0","4","11000.0","1","2000.0","3","7000.0","1000.0","3","1","17000.0","11353","108300.0"
"10000000024","266","0.4","0.65","0.8","0.15384615384615385","303.030303030303","0.045454545454545456","2600.0","0.8461538461538461","0.2","555.5555555555555","12.0","8.0","4444.444444444444","0.14285714285714285","66","20000.0","5","1","2","2","36","5","13000.0","4","11000.0","1","2000.0","3","7000.0","1000.0","3","1","160000.0","14213","122600.0"
"10000000024","341","0.4","0.65","0.8","0.15384615384615385","303.030303030303","0.045454545454545456","2600.0","0.8461538461538461","0.2","138.88888888888889","48.0","2.2827255","317.04520833333333","0.14285714285714285","66","20000.0","5","1","2","1","144","5","13000.0","4","11000.0","1","2000.0","3","7000.0","1000.0","3","1","45654.51","11926","111165.0"
"10000000024","52","0.4","0.65","0.8","0.15384615384615385","303.030303030303","0.045454545454545456","2600.0","0.8461538461538461","0.2","333.3333333333333","20.0","0.0","0.0","0.14285714285714285","66","20000.0","5","1","2","5","60","5","13000.0","4","11000.0","1","2000.0","3","7000.0","1000.0","3","0","0.0","10933","101600.0"
"10000000024","53","0.4","0.65","0.8","0.15384615384615385","303.030303030303","0.045454545454545456","2600.0","0.8461538461538461","0.2","416.6666666666667","16.0","0.375","156.25","0.14285714285714285","66","20000.0","5","1","2","1","48","5","13000.0","4","11000.0","1","2000.0","3","7000.0","1000.0","3","1","7500.0","11163","107350.0"
"10000000024","54","0.4","0.65","0.8","0.15384615384615385","303.030303030303","0.045454545454545456","2600.0","0.8461538461538461","0.2","138.88888888888889","48.0","0.0","0.0","0.14285714285714285","66","20000.0","5","1","2","3","144","5","13000.0","4","11000.0","1","2000.0","3","7000.0","1000.0","3","0","0.0","10933","101600.0"
"10000000024","685","0.4","0.65","0.8","0.15384615384615385","303.030303030303","0.045454545454545456","2600.0","0.8461538461538461","0.2","138.88888888888889","48.0","1.8365295","255.07354166666664","0.14285714285714285","66","20000.0","5","1","2","2","144","5","13000.0","4","11000.0","1","2000.0","3","7000.0","1000.0","3","1","36730.59","11748","110273.0"
"10000000024","706","0.4","0.65","0.8","0.15384615384615385","303.030303030303","0.045454545454545456","2600.0","0.8461538461538461","0.2","1111.111111111111","6.0","1.0837665","1204.1850000000002","0.14285714285714285","66","20000.0","5","1","2","3","18","5","13000.0","4","11000.0","1","2000.0","3","7000.0","1000.0","3","1","21675.33","11447","108768.0"
"10000000024","775","0.4","0.65","0.8","0.15384615384615385","303.030303030303","0.045454545454545456","2600.0","0.8461538461538461","0.2","1666.6666666666667","4.0","9.0878615","15146.435833333335","0.14285714285714285","66","20000.0","5","1","2","2","12","5","13000.0","4","11000.0","1","2000.0","3","7000.0","1000.0","3","2","181757.23","14728","129776.0"
"10000000024","862","0.4","0.65","0.8","0.15384615384615385","303.030303030303","0.045454545454545456","2600.0","0.8461538461538461","0.2","175.43859649122808","38.0","5.5664419999999994","976.5687719298245","0.14285714285714285","66","20000.0","5","1","2","5","114","5","13000.0","4","11000.0","1","2000.0","3","7000.0","1000.0","3","1","111328.84","13240","117733.0"
"10000000024","931","0.4","0.65","0.8","0.15384615384615385","303.030303030303","0.045454545454545456","2600.0","0.8461538461538461","0.2","175.43859649122808","38.0","4.073429","714.6366666666667","0.14285714285714285","66","20000.0","5","1","2","1","114","5","13000.0","4","11000.0","1","2000.0","3","7000.0","1000.0","3","2","81468.58","12722","119747.0"
"10000000025","1084","0.45","5.0","0.9090909090909091","0.09090909090909091","328.35820895522386","0.08955223880597014","10000.0","0.9090909090909091","0.09090909090909091","3666.6666666666665","1.0","0.0","0.0","0.2222222222222222","67","22000.0","5","2","2","1","6","11","110000.0","10","100000.0","1","10000.0","5","18000.0","4000.0","6","0","0.0","9456","77000.0"
"10000000025","1117","0.45","5.0","0.9090909090909091","0.09090909090909091","328.35820895522386","0.08955223880597014","10000.0","0.9090909090909091","0.09090909090909091","215.68627450980392","17.0","1.2727272727272727","274.5098039215686","0.2222222222222222","67","22000.0","5","2","2","2","102","11","110000.0","10","100000.0","1","10000.0","5","18000.0","4000.0","6","1","28000.0","10096","84800.0"
"10000000025","267","0.45","5.0","0.9090909090909091","0.09090909090909091","328.35820895522386","0.08955223880597014","10000.0","0.9090909090909091","0.09090909090909091","733.3333333333334","5.0","0.0","0.0","0.2222222222222222","67","22000.0","5","2","2","1","30","11","110000.0","10","100000.0","1","10000.0","5","18000.0","4000.0","6","0","0.0","9456","77000.0"
"10000000025","405","0.45","5.0","0.9090909090909091","0.09090909090909091","328.35820895522386","0.08955223880597014","10000.0","0.9090909090909091","0.09090909090909091","3666.6666666666665","1.0","13.401625","49139.291666666664","0.2222222222222222","67","22000.0","5","2","2","2","6","11","110000.0","10","100000.0","1","10000.0","5","18000.0","4000.0","6","2","294835.75","15513","116484.0"
"10000000025","441","0.45","5.0","0.9090909090909091","0.09090909090909091","328.35820895522386","0.08955223880597014","10000.0","0.9090909090909091","0.09090909090909091","1833.3333333333333","2.0","1.071549090909091","1964.506666666667","0.2222222222222222","67","22000.0","5","2","2","2","12","11","110000.0","10","100000.0","1","10000.0","5","18000.0","4000.0","6","1","23574.08","10007","84357.0"
"10000000025","448","0.45","5.0","0.9090909090909091","0.09090909090909091","328.35820895522386","0.08955223880597014","10000.0","0.9090909090909091","0.09090909090909091","152.77777777777777","24.0","1.4457413636363636","220.87715277777778","0.2222222222222222","67","22000.0","5","2","2","3","144","11","110000.0","10","100000.0","1","10000.0","5","18000.0","4000.0","6","1","31806.31","10172","85181.0"
"10000000025","55","0.45","5.0","0.9090909090909091","0.09090909090909091","328.35820895522386","0.08955223880597014","10000.0","0.9090909090909091","0.09090909090909091","1833.3333333333333","2.0","8.181818181818182","15000.0","0.2222222222222222","67","22000.0","5","2","2","1","12","11","110000.0","10","100000.0","1","10000.0","5","18000.0","4000.0","6","1","180000.0","13136","100000.0"
"10000000025","56","0.45","5.0","0.9090909090909091","0.09090909090909091","328.35820895522386","0.08955223880597014","10000.0","0.9090909090909091","0.09090909090909091","916.6666666666666","4.0","1.0","916.6666666666666","0.2222222222222222","67","22000.0","5","2","2","2","24","11","110000.0","10","100000.0","1","10000.0","5","18000.0","4000.0","6","1","22000.0","9976","84200.0"
"10000000025","57","0.45","5.0","0.9090909090909091","0.09090909090909091","328.35820895522386","0.08955223880597014","10000.0","0.9090909090909091","0.09090909090909091","611.1111111111111","6.0","127.27272727272727","77777.77777777778","0.2222222222222222","67","22000.0","5","2","2","1","36","11","110000.0","10","100000.0","1","10000.0","5","18000.0","4000.0","6","1","2800000.0","65536","362000.0"
"10000000025","643","0.45","5.0","0.9090909090909091","0.09090909090909091","328.35820895522386","0.08955223880597014","10000.0","0.9090909090909091","0.09090909090909091","1833.3333333333333","2.0","4.545581363636363","8333.565833333332","0.2222222222222222","67","22000.0","5","2","2","1","12","11","110000.0","10","100000.0","1","10000.0","5","18000.0","4000.0","6","2","100002.79","11616","97000.0"
"10000000025","668","0.45","5.0","0.9090909090909091","0.09090909090909091","328.35820895522386","0.08955223880597014","10000.0","0.9090909090909091","0.09090909090909091","282.05128205128204","13.0","0.8380422727272727","236.37089743589743","0.2222222222222222","67","22000.0","5","2","2","2","78","11","110000.0","10","100000.0","1","10000.0","5","18000.0","4000.0","6","1","18436.93","9905","83844.0"
"10000000025","771","0.45","5.0","0.9090909090909091","0.09090909090909091","328.35820895522386","0.08955223880597014","10000.0","0.9090909090909091","0.09090909090909091","3666.6666666666665","1.0","3.101198636363636","11371.061666666666","0.2222222222222222","67","22000.0","5","2","2","1","6","11","110000.0","10","100000.0","1","10000.0","5","18000.0","4000.0","6","1","68226.37","10901","88823.0"
"10000000025","804","0.45","5.0","0.9090909090909091","0.09090909090909091","328.35820895522386","0.08955223880597014","10000.0","0.9090909090909091","0.09090909090909091","215.68627450980392","17.0","1.8177786363636363","392.0699019607843","0.2222222222222222","67","22000.0","5","2","2","2","102","11","110000.0","10","100000.0","1","10000.0","5","18000.0","4000.0","6","1","39991.13","10336","85999.0"
"10000000025","916","0.45","5.0","0.9090909090909091","0.09090909090909091","328.35820895522386","0.08955223880597014","10000.0","0.9090909090909091","0.09090909090909091","1222.2222222222222","3.0","4.0585154545454545","4960.4077777777775","0.2222222222222222","67","22000.0","5","2","2","4","18","11","110000.0","10","100000.0","1","10000.0","5","18000.0","4000.0","6","1","89287.34","11322","90929.0"
"10000000025","985","0.45","5.0","0.9090909090909091","0.09090909090909091","328.35820895522386","0.08955223880597014","10000.0","0.9090909090909091","0.09090909090909091","159.42028985507247","23.0","7.3589259090909085","1173.1621014492753","0.2222222222222222","67","22000.0","5","2","2","5","138","11","110000.0","10","100000.0","1","10000.0","5","18000.0","4000.0","6","1","161896.37","12774","98190.0"
"10000000026","1073","0.55","0.0","0.0","0.0","514.7058823529412","0.014705882352941176","0.0","0.0","0.0","343.1372549019608","102.0","5.714285714285714","1960.7843137254902","0.0","68","35000.0","5","3","1","4","102","0","0.0","0","0.0","0","0.0","0","1500.0","0.0","1","1","200000.0","23187","169500.0"
"10000000026","1130","0.55","0.0","0.0","0.0","514.7058823529412","0.014705882352941176","0.0","0.0","0.0","530.3030303030303","66.0","0.0","0.0","0.0","68","35000.0","5","3","1","3","66","0","0.0","0","0.0","0","0.0","0","1500.0","0.0","1","0","0.0","19107","144500.0"
"10000000026","268","0.55","0.0","0.0","0.0","514.7058823529412","0.014705882352941176","0.0","0.0","0.0","1944.4444444444443","18.0","13.714285714285714","26666.666666666668","0.0","68","35000.0","5","3","1","4","18","0","0.0","0","0.0","0","0.0","0","1500.0","0.0","1","3","480000.0","28947","207500.0"
"10000000026","374","0.55","0.0","0.0","0.0","514.7058823529412","0.014705882352941176","0.0","0.0","0.0","364.5833333333333","96.0","3.5537465714285714","1295.6367708333335","0.0","68","35000.0","5","3","1","4","96","0","0.0","0","0.0","0","0.0","0","1500.0","0.0","1","1","124381.13","21674","161938.0"
"10000000026","412","0.55","0.0","0.0","0.0","514.7058823529412","0.014705882352941176","0.0","0.0","0.0","486.1111111111111","72.0","2.2934254285714286","1114.8595833333334","0.0","68","35000.0","5","3","1","4","72","0","0.0","0","0.0","0","0.0","0","1500.0","0.0","1","1","80269.89","20792","157527.0"
"10000000026","485","0.55","0.0","0.0","0.0","514.7058823529412","0.014705882352941176","0.0","0.0","0.0","5833.333333333333","6.0","1.3901585714285716","8109.258333333334","0.0","68","35000.0","5","3","1","4","6","0","0.0","0","0.0","0","0.0","0","1500.0","0.0","1","1","48655.55","20160","154366.0"
"10000000026","535","0.55","0.0","0.0","0.0","514.7058823529412","0.014705882352941176","0.0","0.0","0.0","307.0175438596491","114.0","0.7116565714285714","218.49105263157895","0.0","68","35000.0","5","3","1","4","114","0","0.0","0","0.0","0","0.0","0","1500.0","0.0","1","1","24907.98","19685","151991.0"
"10000000026","58","0.55","0.0","0.0","0.0","514.7058823529412","0.014705882352941176","0.0","0.0","0.0","729.1666666666666","48.0","0.14285714285714285","104.16666666666667","0.0","68","35000.0","5","3","1","1","48","0","0.0","0","0.0","0","0.0","0","1500.0","0.0","1","1","5000.0","19287","150000.0"
"10000000026","59","0.55","0.0","0.0","0.0","514.7058823529412","0.014705882352941176","0.0","0.0","0.0","729.1666666666666","48.0","3.4285714285714284","2500.0","0.0","68","35000.0","5","3","1","2","48","0","0.0","0","0.0","0","0.0","0","1500.0","0.0","1","1","120000.0","21587","161500.0"
"10000000026","60","0.55","0.0","0.0","0.0","514.7058823529412","0.014705882352941176","0.0","0.0","0.0","1458.3333333333333","24.0","0.5142857142857142","750.0","0.0","68","35000.0","5","3","1","4","24","0","0.0","0","0.0","0","0.0","0","1500.0","0.0","1","1","18000.0","19547","151300.0"
"10000000026","631","0.55","0.0","0.0","0.0","514.7058823529412","0.014705882352941176","0.0","0.0","0.0","1944.4444444444443","18.0","44.10708171428571","85763.76999999999","0.0","68","35000.0","5","3","1","3","18","0","0.0","0","0.0","0","0.0","0","1500.0","0.0","1","2","1543747.8599999999","50141","308875.0"
"10000000026","760","0.55","0.0","0.0","0.0","514.7058823529412","0.014705882352941176","0.0","0.0","0.0","343.1372549019608","102.0","0.5082882857142857","174.41264705882352","0.0","68","35000.0","5","3","1","4","102","0","0.0","0","0.0","0","0.0","0","1500.0","0.0","1","1","17790.09","19542","151279.0"
"10000000026","817","0.55","0.0","0.0","0.0","514.7058823529412","0.014705882352941176","0.0","0.0","0.0","530.3030303030303","66.0","83.66298942857144","44366.736818181824","0.0","68","35000.0","5","3","1","3","66","0","0.0","0","0.0","0","0.0","0","1500.0","0.0","1","2","2928204.6300000004","77831","447320.0"
"10000000027","1000","0.45","0.4","1.0","0.0","579.7101449275362","0.043478260869565216","4000.0","1.0","0.0","333.3333333333333","40.0","0.836354","278.7846666666667","0.0","69","40000.0","5","2","2","4","120","4","16000.0","4","16000.0","0","0.0","3","9000.0","0.0","3","2","33454.16","22046","164545.0"
"10000000027","1059","0.45","0.4","1.0","0.0","579.7101449275362","0.043478260869565216","4000.0","1.0","0.0","392.15686274509807","34.0","0.0","0.0","0.0","69","40000.0","5","2","2","2","102","4","16000.0","4","16000.0","0","0.0","3","9000.0","0.0","3","0","0.0","21217","151200.0"
"10000000027","1062","0.45","0.4","1.0","0.0","579.7101449275362","0.043478260869565216","4000.0","1.0","0.0","833.3333333333334","16.0","0.0","0.0","0.0","69","40000.0","5","2","2","4","48","4","16000.0","4","16000.0","0","0.0","3","9000.0","0.0","3","0","0.0","21217","151200.0"
"10000000027","1065","0.45","0.4","1.0","0.0","579.7101449275362","0.043478260869565216","4000.0","1.0","0.0","740.7407407407408","18.0","80.0","59259.25925925926","0.0","69","40000.0","5","2","2","1","54","4","16000.0","4","16000.0","0","0.0","3","9000.0","0.0","3","1","3200000.0","85297","476200.0"
"10000000027","348","0.45","0.4","1.0","0.0","579.7101449275362","0.043478260869565216","4000.0","1.0","0.0","333.3333333333333","40.0","3.12936625","1043.1220833333332","0.0","69","40000.0","5","2","2","5","120","4","16000.0","4","16000.0","0","0.0","3","9000.0","0.0","3","1","125174.65","23800","168717.0"
"10000000027","398","0.45","0.4","1.0","0.0","579.7101449275362","0.043478260869565216","4000.0","1.0","0.0","2222.222222222222","6.0","2.25589625","5013.102777777778","0.0","69","40000.0","5","2","2","5","18","4","16000.0","4","16000.0","0","0.0","3","9000.0","0.0","3","1","90235.85","23102","165224.0"
"10000000027","469","0.45","0.4","1.0","0.0","579.7101449275362","0.043478260869565216","4000.0","1.0","0.0","317.46031746031747","42.0","2.1047585","668.1773015873016","0.0","69","40000.0","5","2","2","5","126","4","16000.0","4","16000.0","0","0.0","3","9000.0","0.0","3","1","84190.34","22981","164619.0"
"10000000027","482","0.45","0.4","1.0","0.0","579.7101449275362","0.043478260869565216","4000.0","1.0","0.0","303.030303030303","44.0","3.6350522499999998","1101.5309848484849","0.0","69","40000.0","5","2","2","1","132","4","16000.0","4","16000.0","0","0.0","3","9000.0","0.0","3","1","145402.09","24205","170740.0"
"10000000027","61","0.45","0.4","1.0","0.0","579.7101449275362","0.043478260869565216","4000.0","1.0","0.0","666.6666666666666","20.0","80.0","53333.333333333336","0.0","69","40000.0","5","2","2","5","60","4","16000.0","4","16000.0","0","0.0","3","9000.0","0.0","3","1","3200000.0","85297","476200.0"
"10000000027","62","0.45","0.4","1.0","0.0","579.7101449275362","0.043478260869565216","4000.0","1.0","0.0","1111.111111111111","12.0","2.125","2361.1111111111113","0.0","69","40000.0","5","2","2","1","36","4","16000.0","4","16000.0","0","0.0","3","9000.0","0.0","3","1","85000.0","22997","164700.0"
"10000000027","629","0.45","0.4","1.0","0.0","579.7101449275362","0.043478260869565216","4000.0","1.0","0.0","444.44444444444446","30.0","4.37587125","1944.8316666666667","0.0","69","40000.0","5","2","2","2","90","4","16000.0","4","16000.0","0","0.0","3","9000.0","0.0","3","1","175034.85","24798","173703.0"
"10000000027","63","0.45","0.4","1.0","0.0","579.7101449275362","0.043478260869565216","4000.0","1.0","0.0","833.3333333333334","16.0","11.25","9375.0","0.0","69","40000.0","5","2","2","2","48","4","16000.0","4","16000.0","0","0.0","3","9000.0","0.0","3","1","450000.0","30297","201200.0"
"10000000027","64","0.45","0.4","1.0","0.0","579.7101449275362","0.043478260869565216","4000.0","1.0","0.0","333.3333333333333","40.0","2.5","833.3333333333334","0.0","69","40000.0","5","2","2","3","120","4","16000.0","4","16000.0","0","0.0","3","9000.0","0.0","3","1","100000.0","23297","166200.0"
"10000000027","746","0.45","0.4","1.0","0.0","579.7101449275362","0.043478260869565216","4000.0","1.0","0.0","392.15686274509807","34.0","2.9993785","1176.226862745098","0.0","69","40000.0","5","2","2","2","102","4","16000.0","4","16000.0","0","0.0","3","9000.0","0.0","3","1","119975.14","23697","168198.0"
"10000000027","749","0.45","0.4","1.0","0.0","579.7101449275362","0.043478260869565216","4000.0","1.0","0.0","833.3333333333334","16.0","3.264389","2720.3241666666668","0.0","69","40000.0","5","2","2","4","48","4","16000.0","4","16000.0","0","0.0","3","9000.0","0.0","3","1","130575.56","23909","169258.0"
"10000000027","752","0.45","0.4","1.0","0.0","579.7101449275362","0.043478260869565216","4000.0","1.0","0.0","740.7407407407408","18.0","0.701638","519.7318518518518","0.0","69","40000.0","5","2","2","1","54","4","16000.0","4","16000.0","0","0.0","3","9000.0","0.0","3","1","28065.52","21858","159007.0"
"10000000027","960","0.45","0.4","1.0","0.0","579.7101449275362","0.043478260869565216","4000.0","1.0","0.0","6666.666666666667","2.0","0.901553","6010.3533333333335","0.0","69","40000.0","5","2","2","1","6","4","16000.0","4","16000.0","0","0.0","3","9000.0","0.0","3","1","36062.12","22018","159806.0"
"10000000028","1027","0.55","3.9285714285714284","1.0","0.0","400.0","0.07142857142857142","15714.285714285714","1.0","0.0","466.6666666666667","12.0","0.30357142857142855","141.66666666666666","0.0","70","28000.0","5","3","1","4","60","7","110000.0","7","110000.0","0","0.0","4","17000.0","0.0","5","1","8500.0","13635","99350.0"
"10000000028","1058","0.55","3.9285714285714284","1.0","0.0","400.0","0.07142857142857142","15714.285714285714","1.0","0.0","666.6666666666666","8.4","0.17857142857142858","119.04761904761905","0.0","70","28000.0","5","3","1","4","42","7","110000.0","7","110000.0","0","0.0","4","17000.0","0.0","5","1","5000.0","13565","99000.0"
"10000000028","269","0.55","3.9285714285714284","1.0","0.0","400.0","0.07142857142857142","15714.285714285714","1.0","0.0","333.3333333333333","16.8","0.0","0.0","0.0","70","28000.0","5","3","1","5","84","7","110000.0","7","110000.0","0","0.0","4","17000.0","0.0","5","0","0.0","13385","93500.0"
"10000000028","356","0.55","3.9285714285714284","1.0","0.0","400.0","0.07142857142857142","15714.285714285714","1.0","0.0","274.5098039215686","20.4","14.38964142857143","3950.097647058824","0.0","70","28000.0","5","3","1","2","102","7","110000.0","7","110000.0","0","0.0","4","17000.0","0.0","5","1","402909.96","21523","138791.0"
"10000000028","401","0.55","3.9285714285714284","1.0","0.0","400.0","0.07142857142857142","15714.285714285714","1.0","0.0","518.5185185185185","10.8","1.8872014285714285","978.5488888888889","0.0","70","28000.0","5","3","1","1","54","7","110000.0","7","110000.0","0","0.0","4","17000.0","0.0","5","1","52841.64","14522","103784.0"
"10000000028","414","0.55","3.9285714285714284","1.0","0.0","400.0","0.07142857142857142","15714.285714285714","1.0","0.0","2333.3333333333335","2.4","0.25907892857142856","604.5175","0.0","70","28000.0","5","3","1","1","12","7","110000.0","7","110000.0","0","0.0","4","17000.0","0.0","5","1","7254.21","13610","99225.0"
"10000000028","600","0.55","3.9285714285714284","1.0","0.0","400.0","0.07142857142857142","15714.285714285714","1.0","0.0","194.44444444444446","28.8","2.8177307142857146","547.8920833333334","0.0","70","28000.0","5","3","1","5","144","7","110000.0","7","110000.0","0","0.0","4","17000.0","0.0","5","1","78896.46","15043","106390.0"
"10000000028","65","0.55","3.9285714285714284","1.0","0.0","400.0","0.07142857142857142","15714.285714285714","1.0","0.0","777.7777777777778","7.2","0.35714285714285715","277.77777777777777","0.0","70","28000.0","5","3","1","1","36","7","110000.0","7","110000.0","0","0.0","4","17000.0","0.0","5","1","10000.0","13665","99500.0"
"10000000028","66","0.55","3.9285714285714284","1.0","0.0","400.0","0.07142857142857142","15714.285714285714","1.0","0.0","466.6666666666667","12.0","6.428571428571429","3000.0","0.0","70","28000.0","5","3","1","2","60","7","110000.0","7","110000.0","0","0.0","4","17000.0","0.0","5","1","180000.0","17065","116500.0"
